,event_key,total_person_count,injured_person_count,Minor_count,Serious_count,Fatal_count,ev_id,Aircraft_key
14359,20160705X00857_1,2.0,2.0,1.0,1.0,0.0,20160705X00857,1
14360,20160705X13530_1,3.0,3.0,0.0,0.0,3.0,20160705X13530,1
14361,20160705X13929_1,1.0,0.0,0.0,0.0,0.0,20160705X13929,1
14362,20160705X21318_1,1.0,0.0,0.0,0.0,0.0,20160705X21318,1
14363,20160705X22325_1,2.0,0.0,0.0,0.0,0.0,20160705X22325,1
14364,20160705X24026_1,1.0,0.0,0.0,0.0,0.0,20160705X24026,1
14365,20160705X24326_1,1.0,0.0,0.0,0.0,0.0,20160705X24326,1
14366,20160705X35534_1,5.0,5.0,0.0,0.0,5.0,20160705X35534,1
14367,20160705X42046_1,1.0,0.0,0.0,0.0,0.0,20160705X42046,1
14368,20160705X45456_1,1.0,1.0,0.0,1.0,0.0,20160705X45456,1
14369,20160705X45958_1,1.0,0.0,0.0,0.0,0.0,20160705X45958,1
14370,20160705X52117_1,2.0,2.0,2.0,0.0,0.0,20160705X52117,1
14371,20160705X61438_1,1.0,1.0,0.0,0.0,1.0,20160705X61438,1
14372,20160705X75553_1,3.0,0.0,0.0,0.0,0.0,20160705X75553,1
14373,20160705X80153_1,3.0,0.0,0.0,0.0,0.0,20160705X80153,1
14374,20160705X81940_1,1.0,1.0,1.0,0.0,0.0,20160705X81940,1
14375,20160705X81953_1,2.0,0.0,0.0,0.0,0.0,20160705X81953,1
14376,20160705X84715_1,1.0,0.0,0.0,0.0,0.0,20160705X84715,1
14377,20160705X85201_1,1.0,0.0,0.0,0.0,0.0,20160705X85201,1
14378,20160706X01743_1,3.0,0.0,0.0,0.0,0.0,20160706X01743,1
14379,20160706X04332_1,2.0,2.0,1.0,1.0,0.0,20160706X04332,1
14380,20160706X05254_1,2.0,0.0,0.0,0.0,0.0,20160706X05254,1
14381,20160706X14221_1,16.0,1.0,0.0,1.0,0.0,20160706X14221,1
14382,20160706X31825_1,1.0,0.0,0.0,0.0,0.0,20160706X31825,1
14383,20160706X32644_1,3.0,3.0,0.0,0.0,3.0,20160706X32644,1
14384,20160706X41619_1,2.0,0.0,0.0,0.0,0.0,20160706X41619,1
14385,20160706X42741_1,2.0,2.0,0.0,0.0,2.0,20160706X42741,1
14386,20160706X42954_1,1.0,0.0,0.0,0.0,0.0,20160706X42954,1
14387,20160706X84658_1,1.0,0.0,0.0,0.0,0.0,20160706X84658,1
14388,20160707X02810_1,4.0,4.0,4.0,0.0,0.0,20160707X02810,1
14389,20160707X02944_1,157.0,0.0,0.0,0.0,0.0,20160707X02944,1
14390,20160707X03517_1,1.0,0.0,0.0,0.0,0.0,20160707X03517,1
14391,20160707X22951_1,2.0,0.0,0.0,0.0,0.0,20160707X22951,1
14392,20160707X25150_1,2.0,2.0,0.0,0.0,2.0,20160707X25150,1
14393,20160707X31638_1,3.0,2.0,2.0,0.0,0.0,20160707X31638,1
14394,20160707X41205_1,1.0,1.0,1.0,0.0,0.0,20160707X41205,1
14395,20160707X61008_1,2.0,0.0,0.0,0.0,0.0,20160707X61008,1
14396,20160707X61650_1,2.0,2.0,0.0,0.0,2.0,20160707X61650,1
14397,20160708X44826_1,2.0,0.0,0.0,0.0,0.0,20160708X44826,1
14398,20160708X61700_1,129.0,0.0,0.0,0.0,0.0,20160708X61700,1
14399,20160708X85810_1,4.0,4.0,0.0,0.0,4.0,20160708X85810,1
14400,20160708X91232_1,2.0,0.0,0.0,0.0,0.0,20160708X91232,1
14401,20160708X93054_1,4.0,4.0,0.0,2.0,2.0,20160708X93054,1
14402,20160708X93955_1,1.0,1.0,0.0,0.0,1.0,20160708X93955,1
14403,20160708X95825_1,4.0,0.0,0.0,0.0,0.0,20160708X95825,1
14404,20160711X00156_1,1.0,1.0,0.0,0.0,1.0,20160711X00156,1
14405,20160711X00335_1,1.0,1.0,1.0,0.0,0.0,20160711X00335,1
14406,20160711X20144_1,4.0,1.0,0.0,0.0,1.0,20160711X20144,1
14407,20160711X32559_1,1.0,0.0,0.0,0.0,0.0,20160711X32559,1
14408,20160711X32921_1,1.0,1.0,0.0,0.0,1.0,20160711X32921,1
14409,20160711X33249_1,3.0,0.0,0.0,0.0,0.0,20160711X33249,1
14410,20160711X34632_1,4.0,0.0,0.0,0.0,0.0,20160711X34632,1
14411,20160711X35718_1,2.0,0.0,0.0,0.0,0.0,20160711X35718,1
14412,20160711X40951_1,3.0,0.0,0.0,0.0,0.0,20160711X40951,1
14413,20160711X51106_1,1.0,0.0,0.0,0.0,0.0,20160711X51106,1
14414,20160711X51450_1,1.0,0.0,0.0,0.0,0.0,20160711X51450,1
14415,20160711X54618_1,2.0,2.0,0.0,2.0,0.0,20160711X54618,1
14416,20160711X61125_1,1.0,1.0,0.0,1.0,0.0,20160711X61125,1
14417,20160711X64900_1,1.0,0.0,0.0,0.0,0.0,20160711X64900,1
14418,20160711X65339_1,4.0,0.0,0.0,0.0,0.0,20160711X65339,1
14419,20160711X65900_1,1.0,1.0,1.0,0.0,0.0,20160711X65900,1
14420,20160711X80213_1,1.0,0.0,0.0,0.0,0.0,20160711X80213,1
14421,20160711X90022_1,2.0,2.0,0.0,0.0,2.0,20160711X90022,1
14422,20160712X24831_1,1.0,1.0,0.0,1.0,0.0,20160712X24831,1
14423,20160712X25544_1,2.0,0.0,0.0,0.0,0.0,20160712X25544,1
14424,20160712X32830_1,1.0,1.0,1.0,0.0,0.0,20160712X32830,1
14425,20160712X34248_1,2.0,0.0,0.0,0.0,0.0,20160712X34248,1
14426,20160712X52459_1,2.0,0.0,0.0,0.0,0.0,20160712X52459,1
14427,20160712X72348_1,2.0,2.0,2.0,0.0,0.0,20160712X72348,1
14428,20160714X44234_1,1.0,0.0,0.0,0.0,0.0,20160714X44234,1
14429,20160715X03849_1,2.0,0.0,0.0,0.0,0.0,20160715X03849,1
14430,20160715X25242_1,4.0,4.0,0.0,0.0,4.0,20160715X25242,1
14431,20160715X31642_1,1.0,0.0,0.0,0.0,0.0,20160715X31642,1
14432,20160715X90316_1,2.0,2.0,2.0,0.0,0.0,20160715X90316,1
14433,20160716X01657_1,1.0,1.0,0.0,0.0,1.0,20160716X01657,1
14434,20160716X21535_1,4.0,4.0,0.0,1.0,3.0,20160716X21535,1
14435,20160717X15309_1,2.0,2.0,2.0,0.0,0.0,20160717X15309,1
14436,20160718X03838_1,1.0,1.0,1.0,0.0,0.0,20160718X03838,1
14437,20160718X25034_1,2.0,0.0,0.0,0.0,0.0,20160718X25034,1
14438,20160718X25334_1,2.0,2.0,0.0,0.0,2.0,20160718X25334,1
14439,20160718X32752_1,4.0,4.0,0.0,0.0,4.0,20160718X32752,1
14440,20160718X32942_1,8.0,0.0,0.0,0.0,0.0,20160718X32942,1
14441,20160718X35521_1,2.0,0.0,0.0,0.0,0.0,20160718X35521,1
14442,20160718X40715_1,1.0,1.0,1.0,0.0,0.0,20160718X40715,1
14443,20160718X40759_1,1.0,1.0,0.0,0.0,1.0,20160718X40759,1
14444,20160718X60414_1,1.0,0.0,0.0,0.0,0.0,20160718X60414,1
14445,20160718X60527_1,1.0,1.0,0.0,0.0,1.0,20160718X60527,1
14446,20160718X61154_1,1.0,1.0,1.0,0.0,0.0,20160718X61154,1
14447,20160718X62313_1,1.0,0.0,0.0,0.0,0.0,20160718X62313,1
14448,20160718X62900_1,2.0,1.0,1.0,0.0,0.0,20160718X62900,1
14449,20160718X90610_1,2.0,2.0,0.0,1.0,1.0,20160718X90610,1
14450,20160719X34755_1,3.0,3.0,2.0,1.0,0.0,20160719X34755,1
14451,20160719X34936_1,2.0,2.0,1.0,1.0,0.0,20160719X34936,1
14452,20160719X41739_1,5.0,5.0,0.0,0.0,5.0,20160719X41739,1
14453,20160719X74135_1,2.0,0.0,0.0,0.0,0.0,20160719X74135,1
14454,20160719X92516_1,1.0,1.0,1.0,0.0,0.0,20160719X92516,1
14455,20160719X94831_1,2.0,0.0,0.0,0.0,0.0,20160719X94831,1
14456,20160720X01138_1,1.0,0.0,0.0,0.0,0.0,20160720X01138,1
14457,20160720X04524_1,1.0,0.0,0.0,0.0,0.0,20160720X04524,1
14458,20160720X15357_1,1.0,1.0,0.0,0.0,1.0,20160720X15357,1
14459,20160720X15829_1,1.0,1.0,0.0,0.0,1.0,20160720X15829,1
14460,20160720X32920_1,1.0,0.0,0.0,0.0,0.0,20160720X32920,1
14461,20160720X45048_1,1.0,1.0,0.0,0.0,1.0,20160720X45048,1
14462,20160720X53246_1,1.0,1.0,0.0,0.0,1.0,20160720X53246,1
14463,20160720X55139_1,4.0,0.0,0.0,0.0,0.0,20160720X55139,1
14464,20160720X92054_1,2.0,2.0,0.0,0.0,2.0,20160720X92054,1
14465,20160721X10019_1,2.0,1.0,1.0,0.0,0.0,20160721X10019,1
14466,20160721X13557_1,2.0,2.0,0.0,0.0,2.0,20160721X13557,1
14467,20160721X15056_1,1.0,0.0,0.0,0.0,0.0,20160721X15056,1
14468,20160721X24536_1,1.0,1.0,0.0,1.0,0.0,20160721X24536,1
14469,20160721X31540_1,4.0,0.0,0.0,0.0,0.0,20160721X31540,1
14470,20160721X33517_1,3.0,0.0,0.0,0.0,0.0,20160721X33517,1
14471,20160721X51753_1,1.0,0.0,0.0,0.0,0.0,20160721X51753,1
14472,20160721X51844_1,5.0,0.0,0.0,0.0,0.0,20160721X51844,1
14473,20160721X52728_1,2.0,1.0,1.0,0.0,0.0,20160721X52728,1
14474,20160721X55442_1,3.0,0.0,0.0,0.0,0.0,20160721X55442,1
14475,20160721X74604_1,1.0,1.0,0.0,0.0,1.0,20160721X74604,1
14476,20160721X90029_1,1.0,0.0,0.0,0.0,0.0,20160721X90029,1
14477,20160722X02355_1,1.0,1.0,0.0,0.0,1.0,20160722X02355,1
14478,20160722X63338_1,2.0,2.0,0.0,0.0,2.0,20160722X63338,1
14479,20160723X20253_1,1.0,1.0,0.0,0.0,1.0,20160723X20253,1
14480,20160723X20253_2,1.0,1.0,1.0,0.0,0.0,20160723X20253,2
14481,20160723X83911_1,2.0,0.0,0.0,0.0,0.0,20160723X83911,1
14482,20160723X91246_1,110.0,1.0,0.0,1.0,0.0,20160723X91246,1
14483,20160723X95223_1,5.0,0.0,0.0,0.0,0.0,20160723X95223,1
14484,20160724X01920_1,15.0,0.0,0.0,0.0,0.0,20160724X01920,1
14485,20160724X14531_1,1.0,1.0,0.0,1.0,0.0,20160724X14531,1
14486,20160724X20723_1,2.0,2.0,0.0,1.0,1.0,20160724X20723,1
14487,20160724X22649_1,1.0,1.0,0.0,1.0,0.0,20160724X22649,1
14488,20160724X24036_1,2.0,0.0,0.0,0.0,0.0,20160724X24036,1
14489,20160724X73215_1,2.0,2.0,0.0,0.0,2.0,20160724X73215,1
14490,20160725X51721_1,10.0,10.0,4.0,1.0,5.0,20160725X51721,1
14491,20160725X60430_1,1.0,1.0,0.0,0.0,1.0,20160725X60430,1
14492,20160725X60857_1,1.0,0.0,0.0,0.0,0.0,20160725X60857,1
14493,20160725X61204_1,2.0,2.0,2.0,0.0,0.0,20160725X61204,1
14494,20160725X62814_1,2.0,0.0,0.0,0.0,0.0,20160725X62814,1
14495,20160725X70307_1,1.0,0.0,0.0,0.0,0.0,20160725X70307,1
14496,20160725X71121_1,2.0,0.0,0.0,0.0,0.0,20160725X71121,1
14497,20160726X02205_1,3.0,2.0,2.0,0.0,0.0,20160726X02205,1
14498,20160726X22534_1,4.0,2.0,2.0,0.0,0.0,20160726X22534,1
14499,20160726X45359_1,2.0,0.0,0.0,0.0,0.0,20160726X45359,1
14500,20160726X52234_1,1.0,0.0,0.0,0.0,0.0,20160726X52234,1
14501,20160726X63300_1,4.0,0.0,0.0,0.0,0.0,20160726X63300,1
14502,20160726X70542_1,2.0,0.0,0.0,0.0,0.0,20160726X70542,1
14503,20160726X83922_1,1.0,1.0,1.0,0.0,0.0,20160726X83922,1
14504,20160726X85117_1,1.0,0.0,0.0,0.0,0.0,20160726X85117,1
14505,20160727X11652_1,8.0,0.0,0.0,0.0,0.0,20160727X11652,1
14506,20160727X20105_1,4.0,4.0,0.0,0.0,4.0,20160727X20105,1
14507,20160727X34119_1,3.0,2.0,2.0,0.0,0.0,20160727X34119,1
14508,20160727X41817_1,1.0,0.0,0.0,0.0,0.0,20160727X41817,1
14509,20160727X42258_1,1.0,1.0,1.0,0.0,0.0,20160727X42258,1
14510,20160727X42744_1,1.0,0.0,0.0,0.0,0.0,20160727X42744,1
14511,20160727X44252_1,15.0,0.0,0.0,0.0,0.0,20160727X44252,1
14512,20160727X81857_1,2.0,0.0,0.0,0.0,0.0,20160727X81857,1
14513,20160728X04833_1,1.0,1.0,1.0,0.0,0.0,20160728X04833,1
14514,20160728X15007_1,6.0,6.0,1.0,5.0,0.0,20160728X15007,1
14515,20160728X22738_1,1.0,1.0,0.0,0.0,1.0,20160728X22738,1
14516,20160728X25108_1,1.0,0.0,0.0,0.0,0.0,20160728X25108,1
14517,20160728X63145_1,2.0,2.0,0.0,1.0,1.0,20160728X63145,1
14518,20160728X74105_1,1.0,0.0,0.0,0.0,0.0,20160728X74105,1
14519,20160728X82503_1,1.0,0.0,0.0,0.0,0.0,20160728X82503,1
14520,20160728X85058_1,1.0,1.0,1.0,0.0,0.0,20160728X85058,1
14521,20160729X30645_1,2.0,1.0,1.0,0.0,0.0,20160729X30645,1
14522,20160729X31455_1,4.0,4.0,0.0,0.0,4.0,20160729X31455,1
14523,20160729X45721_1,1.0,1.0,0.0,0.0,1.0,20160729X45721,1
14524,20160730X20734_1,1.0,0.0,0.0,0.0,0.0,20160730X20734,1
14525,20160730X21955_1,3.0,0.0,0.0,0.0,0.0,20160730X21955,1
14526,20160730X25341_1,16.0,16.0,0.0,0.0,16.0,20160730X25341,1
14527,20160801X04321_1,1.0,1.0,0.0,0.0,1.0,20160801X04321,1
14528,20160801X11947_1,1.0,0.0,0.0,0.0,0.0,20160801X11947,1
14529,20160801X25209_1,2.0,2.0,2.0,0.0,0.0,20160801X25209,1
14530,20160801X32530_1,3.0,0.0,0.0,0.0,0.0,20160801X32530,1
14531,20160801X33224_1,1.0,0.0,0.0,0.0,0.0,20160801X33224,1
14532,20160801X43359_1,1.0,0.0,0.0,0.0,0.0,20160801X43359,1
14533,20160801X45009_1,1.0,1.0,1.0,0.0,0.0,20160801X45009,1
14534,20160801X62810_1,2.0,2.0,2.0,0.0,0.0,20160801X62810,1
14535,20160801X65217_1,2.0,2.0,2.0,0.0,0.0,20160801X65217,1
14536,20160801X93405_1,1.0,1.0,0.0,0.0,1.0,20160801X93405,1
14537,20160802X20737_1,1.0,0.0,0.0,0.0,0.0,20160802X20737,1
14538,20160802X21706_1,1.0,1.0,1.0,0.0,0.0,20160802X21706,1
14539,20160802X22428_1,1.0,0.0,0.0,0.0,0.0,20160802X22428,1
14540,20160802X45159_1,3.0,0.0,0.0,0.0,0.0,20160802X45159,1
14541,20160802X52208_1,1.0,0.0,0.0,0.0,0.0,20160802X52208,1
14542,20160802X52258_1,1.0,0.0,0.0,0.0,0.0,20160802X52258,1
14543,20160802X53901_1,2.0,0.0,0.0,0.0,0.0,20160802X53901,1
14544,20160802X83354_1,1.0,0.0,0.0,0.0,0.0,20160802X83354,1
14545,20160802X91137_1,2.0,2.0,2.0,0.0,0.0,20160802X91137,1
14546,20160802X92043_1,1.0,1.0,0.0,0.0,1.0,20160802X92043,1
14547,20160802X94830_1,2.0,1.0,1.0,0.0,0.0,20160802X94830,1
14548,20160803X01548_1,300.0,0.0,0.0,0.0,0.0,20160803X01548,1
14549,20160803X03110_1,3.0,0.0,0.0,0.0,0.0,20160803X03110,1
14550,20160803X11028_1,2.0,2.0,0.0,2.0,0.0,20160803X11028,1
14551,20160803X31656_1,1.0,0.0,0.0,0.0,0.0,20160803X31656,1
14552,20160803X34325_1,1.0,1.0,0.0,0.0,1.0,20160803X34325,1
14553,20160803X52340_1,2.0,2.0,0.0,2.0,0.0,20160803X52340,1
14554,20160803X61838_1,1.0,1.0,1.0,0.0,0.0,20160803X61838,1
14555,20160803X71952_1,7.0,1.0,0.0,1.0,0.0,20160803X71952,1
14556,20160803X72400_1,1.0,0.0,0.0,0.0,0.0,20160803X72400,1
14557,20160803X75916_1,1.0,1.0,0.0,0.0,1.0,20160803X75916,1
14558,20160804X02641_1,1.0,0.0,0.0,0.0,0.0,20160804X02641,1
14559,20160804X15418_1,1.0,0.0,0.0,0.0,0.0,20160804X15418,1
14560,20160804X30952_1,1.0,0.0,0.0,0.0,0.0,20160804X30952,1
14561,20160804X45514_1,1.0,1.0,0.0,0.0,1.0,20160804X45514,1
14562,20160804X62813_1,1.0,0.0,0.0,0.0,0.0,20160804X62813,1
14563,20160804X83405_1,1.0,0.0,0.0,0.0,0.0,20160804X83405,1
14564,20160805X22208_1,1.0,0.0,0.0,0.0,0.0,20160805X22208,1
14565,20160805X31253_1,2.0,2.0,2.0,0.0,0.0,20160805X31253,1
14566,20160805X32217_1,2.0,1.0,1.0,0.0,0.0,20160805X32217,1
14567,20160805X34814_1,2.0,2.0,2.0,0.0,0.0,20160805X34814,1
14568,20160805X34814_2,2.0,0.0,0.0,0.0,0.0,20160805X34814,2
14569,20160805X44633_1,134.0,0.0,0.0,0.0,0.0,20160805X44633,1
14570,20160805X50153_1,53.0,1.0,0.0,1.0,0.0,20160805X50153,1
14571,20160805X51255_1,1.0,1.0,0.0,0.0,1.0,20160805X51255,1
14572,20160805X51304_1,129.0,8.0,7.0,1.0,0.0,20160805X51304,1
14573,20160806X22308_1,1.0,0.0,0.0,0.0,0.0,20160806X22308,1
14574,20160806X23345_1,1.0,1.0,0.0,0.0,1.0,20160806X23345,1
14575,20160806X52719_1,2.0,0.0,0.0,0.0,0.0,20160806X52719,1
14576,20160807X20843_1,1.0,1.0,0.0,0.0,1.0,20160807X20843,1
14577,20160808X03845_1,4.0,4.0,4.0,0.0,0.0,20160808X03845,1
14578,20160808X04351_1,3.0,0.0,0.0,0.0,0.0,20160808X04351,1
14579,20160808X21820_1,5.0,0.0,0.0,0.0,0.0,20160808X21820,1
14580,20160808X23924_1,2.0,2.0,0.0,0.0,2.0,20160808X23924,1
14581,20160808X41242_1,1.0,1.0,1.0,0.0,0.0,20160808X41242,1
14582,20160808X50811_1,2.0,0.0,0.0,0.0,0.0,20160808X50811,1
14583,20160808X65051_1,1.0,1.0,0.0,0.0,1.0,20160808X65051,1
14584,20160808X74417_1,1.0,0.0,0.0,0.0,0.0,20160808X74417,1
14585,20160808X81145_1,1.0,1.0,0.0,1.0,0.0,20160808X81145,1
14586,20160808X90911_1,2.0,2.0,0.0,2.0,0.0,20160808X90911,1
14587,20160808X92449_1,5.0,5.0,0.0,5.0,0.0,20160808X92449,1
14588,20160808X94140_1,6.0,1.0,0.0,1.0,0.0,20160808X94140,1
14589,20160808X95044_1,1.0,1.0,1.0,0.0,0.0,20160808X95044,1
14590,20160809X20707_1,2.0,0.0,0.0,0.0,0.0,20160809X20707,1
14591,20160809X21643_1,1.0,0.0,0.0,0.0,0.0,20160809X21643,1
14592,20160809X25153_1,1.0,0.0,0.0,0.0,0.0,20160809X25153,1
14593,20160809X31823_1,2.0,0.0,0.0,0.0,0.0,20160809X31823,1
14594,20160809X40455_1,7.0,7.0,3.0,4.0,0.0,20160809X40455,1
14595,20160809X60557_1,4.0,4.0,1.0,2.0,1.0,20160809X60557,1
14596,20160809X64640_1,1.0,0.0,0.0,0.0,0.0,20160809X64640,1
14597,20160809X72256_1,1.0,0.0,0.0,0.0,0.0,20160809X72256,1
14598,20160809X92803_1,6.0,0.0,0.0,0.0,0.0,20160809X92803,1
14599,20160810X03656_1,1.0,0.0,0.0,0.0,0.0,20160810X03656,1
14600,20160810X21106_1,2.0,0.0,0.0,0.0,0.0,20160810X21106,1
14601,20160810X23719_1,2.0,0.0,0.0,0.0,0.0,20160810X23719,1
14602,20160810X81537_1,2.0,0.0,0.0,0.0,0.0,20160810X81537,1
14603,20160810X82409_1,2.0,2.0,0.0,1.0,1.0,20160810X82409,1
14604,20160811X14723_1,1.0,0.0,0.0,0.0,0.0,20160811X14723,1
14605,20160811X31136_1,1.0,0.0,0.0,0.0,0.0,20160811X31136,1
14606,20160811X35334_1,3.0,3.0,0.0,1.0,2.0,20160811X35334,1
14607,20160811X81653_1,168.0,0.0,0.0,0.0,0.0,20160811X81653,1
14608,20160812X50604_1,6.0,6.0,0.0,0.0,6.0,20160812X50604,1
14609,20160812X50606_1,1.0,1.0,0.0,0.0,1.0,20160812X50606,1
14610,20160812X71506_1,151.0,27.0,27.0,0.0,0.0,20160812X71506,1
14611,20160813X11748_1,1.0,1.0,1.0,0.0,0.0,20160813X11748,1
14612,20160813X12710_1,1.0,0.0,0.0,0.0,0.0,20160813X12710,1
14613,20160813X90947_1,1.0,1.0,0.0,0.0,1.0,20160813X90947,1
14614,20160814X02523_1,1.0,0.0,0.0,0.0,0.0,20160814X02523,1
14615,20160814X40011_1,6.0,6.0,0.0,0.0,6.0,20160814X40011,1
14616,20160815X01623_1,3.0,0.0,0.0,0.0,0.0,20160815X01623,1
14617,20160815X12510_1,4.0,3.0,3.0,0.0,0.0,20160815X12510,1
14618,20160815X25932_1,3.0,0.0,0.0,0.0,0.0,20160815X25932,1
14619,20160815X32841_1,1.0,1.0,0.0,1.0,0.0,20160815X32841,1
14620,20160815X33452_1,1.0,0.0,0.0,0.0,0.0,20160815X33452,1
14621,20160815X34315_1,1.0,1.0,0.0,1.0,0.0,20160815X34315,1
14622,20160815X43320_1,1.0,1.0,0.0,1.0,0.0,20160815X43320,1
14623,20160815X44829_1,2.0,0.0,0.0,0.0,0.0,20160815X44829,1
14624,20160815X52134_1,1.0,1.0,0.0,1.0,0.0,20160815X52134,1
14625,20160816X05940_1,2.0,2.0,1.0,1.0,0.0,20160816X05940,1
14626,20160816X14228_1,1.0,0.0,0.0,0.0,0.0,20160816X14228,1
14627,20160816X44909_1,2.0,0.0,0.0,0.0,0.0,20160816X44909,1
14628,20160816X45403_1,7.0,7.0,7.0,0.0,0.0,20160816X45403,1
14629,20160816X70910_1,1.0,0.0,0.0,0.0,0.0,20160816X70910,1
14630,20160817X05516_1,1.0,0.0,0.0,0.0,0.0,20160817X05516,1
14631,20160817X23628_1,2.0,0.0,0.0,0.0,0.0,20160817X23628,1
14632,20160817X62230_1,2.0,0.0,0.0,0.0,0.0,20160817X62230,1
14633,20160817X74927_1,1.0,1.0,0.0,0.0,1.0,20160817X74927,1
14634,20160817X93423_1,2.0,0.0,0.0,0.0,0.0,20160817X93423,1
14635,20160817X93540_1,320.0,0.0,0.0,0.0,0.0,20160817X93540,1
14636,20160818X05043_1,1.0,0.0,0.0,0.0,0.0,20160818X05043,1
14637,20160818X34337_1,4.0,0.0,0.0,0.0,0.0,20160818X34337,1
14638,20160818X75326_1,1.0,1.0,1.0,0.0,0.0,20160818X75326,1
14639,20160819X11732_1,1.0,1.0,0.0,0.0,1.0,20160819X11732,1
14640,20160819X20959_1,2.0,0.0,0.0,0.0,0.0,20160819X20959,1
14641,20160819X53243_1,1.0,1.0,0.0,0.0,1.0,20160819X53243,1
14642,20160819X61537_1,1.0,0.0,0.0,0.0,0.0,20160819X61537,1
14643,20160819X95608_1,2.0,0.0,0.0,0.0,0.0,20160819X95608,1
14644,20160821X03100_1,155.0,0.0,0.0,0.0,0.0,20160821X03100,1
14645,20160822X13945_1,1.0,1.0,0.0,1.0,0.0,20160822X13945,1
14646,20160822X24755_1,2.0,0.0,0.0,0.0,0.0,20160822X24755,1
14647,20160822X31417_1,1.0,0.0,0.0,0.0,0.0,20160822X31417,1
14648,20160822X43925_1,2.0,0.0,0.0,0.0,0.0,20160822X43925,1
14649,20160822X54432_1,2.0,0.0,0.0,0.0,0.0,20160822X54432,1
14650,20160822X82107_1,1.0,0.0,0.0,0.0,0.0,20160822X82107,1
14651,20160822X85518_1,1.0,0.0,0.0,0.0,0.0,20160822X85518,1
14652,20160822X91159_1,2.0,0.0,0.0,0.0,0.0,20160822X91159,1
14653,20160822X94859_1,142.0,1.0,0.0,1.0,0.0,20160822X94859,1
14654,20160823X22819_1,2.0,0.0,0.0,0.0,0.0,20160823X22819,1
14655,20160823X52304_1,1.0,1.0,1.0,0.0,0.0,20160823X52304,1
14656,20160823X74559_1,1.0,1.0,1.0,0.0,0.0,20160823X74559,1
14657,20160823X90755_1,1.0,0.0,0.0,0.0,0.0,20160823X90755,1
14658,20160824X03156_1,2.0,2.0,0.0,0.0,2.0,20160824X03156,1
14659,20160824X52928_1,2.0,0.0,0.0,0.0,0.0,20160824X52928,1
14660,20160824X60026_1,1.0,1.0,0.0,0.0,1.0,20160824X60026,1
14661,20160824X81825_1,2.0,2.0,0.0,0.0,2.0,20160824X81825,1
14662,20160825X02043_1,2.0,2.0,2.0,0.0,0.0,20160825X02043,1
14663,20160825X20130_1,2.0,2.0,0.0,1.0,1.0,20160825X20130,1
14664,20160825X21438_1,1.0,0.0,0.0,0.0,0.0,20160825X21438,1
14665,20160825X42401_1,1.0,0.0,0.0,0.0,0.0,20160825X42401,1
14666,20160825X83222_1,1.0,0.0,0.0,0.0,0.0,20160825X83222,1
14667,20160826X04021_1,2.0,2.0,0.0,2.0,0.0,20160826X04021,1
14668,20160826X13108_1,1.0,1.0,0.0,1.0,0.0,20160826X13108,1
14669,20160826X43408_1,2.0,2.0,2.0,0.0,0.0,20160826X43408,1
14670,20160826X71555_1,2.0,0.0,0.0,0.0,0.0,20160826X71555,1
14671,20160826X74427_1,1.0,0.0,0.0,0.0,0.0,20160826X74427,1
14672,20160827X12409_1,1.0,1.0,0.0,0.0,1.0,20160827X12409,1
14673,20160827X23858_1,2.0,2.0,1.0,1.0,0.0,20160827X23858,1
14674,20160827X31134_1,104.0,0.0,0.0,0.0,0.0,20160827X31134,1
14675,20160828X14750_1,7.0,0.0,0.0,0.0,0.0,20160828X14750,1
14676,20160828X85113_1,2.0,2.0,0.0,0.0,2.0,20160828X85113,1
14677,20160829X00908_1,2.0,0.0,0.0,0.0,0.0,20160829X00908,1
14678,20160829X13020_1,2.0,0.0,0.0,0.0,0.0,20160829X13020,1
14679,20160829X14027_1,1.0,0.0,0.0,0.0,0.0,20160829X14027,1
14680,20160829X14334_1,1.0,1.0,0.0,0.0,1.0,20160829X14334,1
14681,20160829X32835_1,2.0,0.0,0.0,0.0,0.0,20160829X32835,1
14682,20160829X35127_1,2.0,0.0,0.0,0.0,0.0,20160829X35127,1
14683,20160829X35843_1,3.0,3.0,1.0,0.0,2.0,20160829X35843,1
14684,20160829X53416_1,1.0,0.0,0.0,0.0,0.0,20160829X53416,1
14685,20160829X53416_2,2.0,0.0,0.0,0.0,0.0,20160829X53416,2
14686,20160829X54344_1,1.0,0.0,0.0,0.0,0.0,20160829X54344,1
14687,20160829X61958_1,1.0,0.0,0.0,0.0,0.0,20160829X61958,1
14688,20160829X63129_1,1.0,1.0,0.0,1.0,0.0,20160829X63129,1
14689,20160829X85955_1,1.0,1.0,0.0,1.0,0.0,20160829X85955,1
14690,20160829X91320_1,1.0,0.0,0.0,0.0,0.0,20160829X91320,1
14691,20160829X93333_1,2.0,0.0,0.0,0.0,0.0,20160829X93333,1
14692,20160829X93702_1,1.0,1.0,1.0,0.0,0.0,20160829X93702,1
14693,20160830X01430_1,1.0,0.0,0.0,0.0,0.0,20160830X01430,1
14694,20160830X24345_1,2.0,2.0,0.0,0.0,2.0,20160830X24345,1
14695,20160830X31131_1,4.0,4.0,0.0,0.0,4.0,20160830X31131,1
14696,20160830X35738_1,2.0,0.0,0.0,0.0,0.0,20160830X35738,1
14697,20160830X61654_1,4.0,0.0,0.0,0.0,0.0,20160830X61654,1
14698,20160830X91803_1,2.0,0.0,0.0,0.0,0.0,20160830X91803,1
