ev_id,ntsb_no,ev_type,ev_date,ev_time,ev_country,ev_year,ev_month,on_ground_collision,latitude,longitude,apt_dist,light_cond,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,ev_inj_tot_f,ev_inj_tot_m,ev_inj_tot_n,ev_inj_tot_s,ev_inj_tot_t,BroadPhaseofFlight,aircraft_count,Aircraft_ID,event_key,Aircraft_Key,eng_type,far_part,damage,acft_make,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,owner_acft,certs_held,oprtng_cert,oper_cert,second_pilot,evacuation,rwy_len,rwy_width,acft_year,fuel_on_board,unmanned,acft_fatal_count,acft_minor_count,acft_none_count,acft_serious_count,acft_total_person_count,acft_injured_person_count
20230406107018,ANC23LA028,ACC,04/04/23 00:00:00,1700.0,USA,2023,4,,613559N,1491454W,0.25,DAYL,8.0,0.0,29.83,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230406107018_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230406107019,ERA23FA182,ACC,04/06/23 00:00:00,1150.0,USA,2023,4,,031338N,0815211W,0.5,DAYL,,0.0,30.23,FATL,,0.0,,1,0,0,0,1.0,Approach,1.0,1,20230406107019_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230406107020,ERA23LA183,ACC,04/06/23 00:00:00,1710.0,USA,2023,4,,302531N,0874644W,0.5,DAYL,7.0,0.0,30.190001,NONE,,,,0,0,1,0,1.0,Initial Climb,1.0,1,20230406107020_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230407107023,ANC23LA029,ACC,04/03/23 00:00:00,20.0,USA,2023,4,,613415N,1493229W,0.0,DAYL,6.0,0.0,30.07,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20230407107023_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230407107025,ERA23FA185,ACC,04/07/23 00:00:00,1843.0,USA,2023,4,,274848N,0802944W,0.0,DAYL,10.0,0.0,30.129999,FATL,0.0,0.0,0.0,1,0,0,0,1.0,Initial Climb,1.0,1,20230407107025_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107028,ERA23LA186,ACC,04/03/23 00:00:00,1930.0,USA,2023,4,,041357N,0734223W,0.0,DAYL,15.0,22.0,30.040001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Landing,1.0,1,20230410107028_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107029,ERA23LA187,ACC,04/07/23 00:00:00,2130.0,USA,2023,4,,002983N,0008332W,0.0,DAYL,9.0,0.0,30.07,SERS,,0.0,,0,1,0,1,2.0,Approach,1.0,1,20230410107029_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107030,WPR23LA147,ACC,04/08/23 00:00:00,1800.0,USA,2023,4,,403415N,1112836W,0.0,DAYL,9.0,0.0,30.09,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230410107030_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107031,WPR23LA148,ACC,04/09/23 00:00:00,45.0,USA,2023,4,,332739N,1114342W,0.0,DAYL,3.0,0.0,29.93,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230410107031_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107032,WPR23LA149,ACC,04/09/23 00:00:00,137.0,USA,2023,4,,041029N,1114051W,0.0,DAYL,5.0,0.0,30.08,NONE,0.0,,,0,0,1,0,1.0,Enroute,1.0,1,20230410107032_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107033,WPR23LA150,ACC,04/07/23 00:00:00,2355.0,USA,2023,4,,421114N,1223928W,0.0,DAYL,9.0,0.0,29.91,NONE,,,,0,0,2,0,2.0,Approach,1.0,1,20230410107033_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107034,WPR23LA151,ACC,04/05/23 00:00:00,1830.0,USA,2023,4,,401649N,0120043W,0.0,DAYL,7.0,0.0,30.18,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230410107034_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230410107035,WPR23LA152,ACC,04/05/23 00:00:00,2100.0,USA,2023,4,Y,355248N,1061612W,0.0,DAYL,,0.0,30.02,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20230410107035_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230411107037,CEN23LA149,ACC,04/07/23 00:00:00,2148.0,USA,2023,4,,384825N,0945724W,0.0,DAYL,11.0,0.0,30.290001,NONE,,,,0,0,2,0,2.0,Maneuvering,1.0,1,20230411107037_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230411107038,CEN23LA150,ACC,04/09/23 00:00:00,1345.0,USA,2023,4,,383413N,0090918W,0.0,DAYL,8.0,0.0,30.4,MINR,,,,0,1,1,0,2.0,Landing,1.0,1,20230411107038_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230411107039,ERA23FA188,ACC,04/11/23 00:00:00,1532.0,USA,2023,4,,035562N,0079412W,0.40000001,DAYL,,0.0,30.35,FATL,0.0,0.0,0.0,1,0,0,1,2.0,Initial Climb,1.0,1,20230411107039_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230411107042,WPR23FA153,ACC,04/11/23 00:00:00,1119.0,USA,2023,4,,351923N,1145312W,1.0,NDRK,,0.0,29.889999,FATL,,,,2,0,0,0,2.0,Approach,1.0,1,20230411107042_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230412107043,ERA23LA189,ACC,04/09/23 00:00:00,2011.0,USA,2023,4,,026418N,0080859W,1.0,DAYL,9.0,0.0,29.959999,NONE,,,,0,0,7,0,7.0,Landing,1.0,1,20230412107043_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230412107044,CEN23LA152,ACC,04/08/23 00:00:00,2330.0,USA,2023,4,,035918N,0972813W,0.0,DAYL,8.0,0.0,30.07,MINR,,0.0,,0,1,0,0,1.0,Initial Climb,1.0,1,20230412107044_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230412107045,ERA23LA190,ACC,04/11/23 00:00:00,2111.0,USA,2023,4,,391515N,0775016W,0.0,DAYL,10.0,0.0,30.08,NONE,,0.0,,0,0,4,0,4.0,Enroute,1.0,1,20230412107045_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230412107046,ERA23LA191,ACC,04/10/23 00:00:00,2159.0,USA,2023,4,,412249N,0732721W,1.2,DAYL,,0.0,30.299999,MINR,,,,0,2,0,0,2.0,Approach,1.0,1,20230412107046_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230412107047,CEN23LA153,ACC,04/12/23 00:00:00,213.0,USA,2023,4,,303338N,0952548W,0.0,NITE,,0.0,30.139999,MINR,,,,0,1,0,0,1.0,Enroute,1.0,1,20230412107047_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230413107050,CEN23LA154,ACC,04/11/23 00:00:00,2112.0,USA,2023,4,,324235N,0096162W,0.25,DAYL,7.0,0.0,30.209999,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230413107050_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230413107051,ERA23LA193,ACC,04/10/23 00:00:00,1920.0,USA,2023,4,,402115N,0795629W,1.0,DAYL,,0.0,30.33,NONE,,0.0,,0,0,1,0,1.0,Takeoff,1.0,1,20230413107051_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230413107053,CEN23FA155,ACC,04/13/23 00:00:00,1830.0,USA,2023,4,,362313N,0912922W,0.0,DAYL,5.0,0.0,29.91,FATL,,,,1,0,0,0,1.0,Maneuvering,1.0,1,20230413107053_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230414107054,CEN23LA156,ACC,04/13/23 00:00:00,1045.0,USA,2023,4,,038237N,0087323W,0.1,DAYL,,0.0,30.0,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230414107054_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230414107055,CEN23LA157,ACC,04/11/23 00:00:00,2100.0,USA,2023,4,,362122N,0096040W,0.0,DAYL,12.0,21.0,30.190001,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20230414107055_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230415107060,ERA23FA194,ACC,04/15/23 00:00:00,1439.0,USA,2023,4,,035110N,0835250W,1.0,DAYL,6.0,0.0,30.049999,FATL,0.0,0.0,0.0,1,0,0,0,1.0,Initial Climb,1.0,1,20230415107060_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107065,ERA23LA195,ACC,04/13/23 00:00:00,1912.0,USA,2023,4,,392954N,0762448W,0.1,DAYL,13.0,0.0,29.92,SERS,0.0,0.0,0.0,0,0,0,1,1.0,Approach,1.0,1,20230417107065_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107066,ERA23LA196,ACC,04/15/23 00:00:00,1850.0,USA,2023,4,,433419N,0712520W,0.0,DAYL,8.0,0.0,29.940001,NONE,,0.0,,0,0,1,0,1.0,Approach,1.0,1,20230417107066_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107067,ERA23LA197,ACC,04/14/23 00:00:00,1940.0,USA,2023,4,,305020N,0862954W,0.0,DAYL,,0.0,29.91,SERS,0.0,0.0,0.0,0,0,0,1,1.0,Approach,1.0,1,20230417107067_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107068,WPR23LA154,ACC,04/16/23 00:00:00,1630.0,USA,2023,4,,034649N,1174053W,0.0,DAYL,3.0,0.0,30.120001,NONE,,,,0,0,2,0,2.0,Approach,1.0,1,20230417107068_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107069,WPR23LA155,ACC,04/15/23 00:00:00,0.0,USA,2023,4,,361235N,1151128W,0.0,DAYL,4.0,0.0,29.809999,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230417107069_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107070,WPR23LA156,ACC,04/16/23 00:00:00,1710.0,USA,2023,4,,335720N,0117292W,2.0,DAYL,5.0,0.0,30.120001,MINR,,,,0,1,2,0,3.0,Initial Climb,1.0,1,20230417107070_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107071,WPR23LA157,ACC,04/05/23 00:00:00,2200.0,USA,2023,4,,472925N,1224553W,0.5,DAYL,10.0,0.0,3013.0,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230417107071_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107072,ERA23LA198,ACC,03/22/23 00:00:00,1715.0,USA,2023,3,,395012N,0754540W,0.5,DAYL,8.0,0.0,30.299999,NONE,,0.0,,0,0,2,0,2.0,Approach,1.0,1,20230417107072_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230417107076,WPR21LA368,ACC,05/21/22 00:00:00,2200.0,USA,2022,5,,385019N,1213250W,1.8,DAYL,7.0,0.0,29.870001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Maneuvering,1.0,1,20230417107076_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230418107077,WPR23LA158,ACC,04/14/23 00:00:00,2030.0,USA,2023,4,,365020N,0093111W,0.0,DAYL,10.0,0.0,29.709999,NONE,,,,0,0,2,0,2.0,Maneuvering,1.0,1,20230418107077_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230418107078,ERA23LA199,ACC,04/08/23 00:00:00,1255.0,USA,2023,4,,003733N,0843712W,1.0,DAYL,8.0,0.0,30.290001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Takeoff,1.0,1,20230418107078_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230418107083,ERA23FA200,ACC,04/18/23 00:00:00,2220.0,USA,2023,4,,395557N,0083289W,1.0,DAYL,16.0,19.0,29.92,FATL,0.0,0.0,0.0,2,0,0,0,2.0,Approach,1.0,1,20230418107083_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230419107084,WPR23LA159,ACC,04/18/23 00:00:00,2335.0,USA,2023,4,,034642N,1174115W,1.0,DAYL,11.0,16.0,29.93,NONE,,,,0,0,1,0,1.0,Approach,1.0,1,20230419107084_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230419107086,CEN23LA159,ACC,04/17/23 00:00:00,1445.0,USA,2023,4,,030837N,0983236W,0.0,DAYL,3.0,0.0,30.18,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Landing,1.0,1,20230419107086_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230419107087,WPR23LA160,ACC,04/18/23 00:00:00,1445.0,USA,2023,4,,333230N,1121725W,1.0,DAYL,,0.0,29.84,NONE,,0.0,,0,0,1,0,1.0,Initial Climb,1.0,1,20230419107087_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230420107091,CEN23FA160,ACC,04/19/23 00:00:00,2337.0,USA,2023,4,,331110N,0974941W,0.0,DAYL,13.0,20.0,29.73,SERS,0.0,0.0,0.0,0,0,0,2,2.0,Approach,1.0,1,20230420107091_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230420107092,ERA23LA202,ACC,04/18/23 00:00:00,1313.0,USA,2023,4,,253851N,0080260W,0.0,DAYL,13.0,0.0,29.969999,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230420107092_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230420107095,CEN23LA161,ACC,04/20/23 00:00:00,1405.0,USA,2023,4,,425749N,0834746W,1.0,DAYL,12.0,0.0,30.059999,NONE,,,,0,0,1,0,1.0,Approach,1.0,1,20230420107095_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230420107096,WPR23LA161,ACC,04/14/23 00:00:00,2300.0,USA,2023,4,,375923N,0122325W,0.0,DAYL,13.0,17.0,30.190001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230420107096_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107104,ERA23LA205,ACC,04/22/23 00:00:00,1730.0,USA,2023,4,,036304N,0865753W,0.0,DAYL,12.0,17.0,29.93,NONE,,,,0,0,2,0,2.0,Maneuvering,1.0,1,20230424107104_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107106,CEN23LA163,ACC,04/22/23 00:00:00,636.0,USA,2023,4,,412724N,0904315W,11.0,NITE,10.0,0.0,29.870001,MINR,,0.0,,0,1,1,0,2.0,Enroute,1.0,1,20230424107106_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107112,ERA23LA206,ACC,04/24/23 00:00:00,1430.0,USA,2023,4,,263931N,0801139W,0.0,DAYL,10.0,0.0,29.98,SERS,0.0,0.0,0.0,0,0,0,1,1.0,Approach,1.0,1,20230424107112_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107114,CEN23FA164,ACC,04/24/23 00:00:00,1346.0,USA,2023,4,,293955N,0009549W,1.0,DAYL,9.0,0.0,30.08,SERS,,,,0,0,0,1,1.0,Emergency Descent,1.0,1,20230424107114_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107115,CEN23LA165,ACC,04/13/23 00:00:00,1700.0,USA,2023,4,,045496N,0088652W,0.0,DAYL,4.0,0.0,29.73,NONE,,,,0,0,2,0,2.0,Taxi,1.0,1,20230424107115_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230424107116,ANC23LA030,ACC,04/22/23 00:00:00,2045.0,USA,2023,4,,602832N,0151236W,0.0099999998,DAYL,7.0,0.0,29.82,NONE,,,,0,0,5,0,5.0,Landing,1.0,1,20230424107116_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230425107119,WPR23LA162,ACC,04/19/23 00:00:00,2100.0,USA,2023,4,,035576N,0112854W,0.0,DAYL,16.0,25.0,29.99,NONE,0.0,0.0,0.0,0,0,2,0,2.0,Approach,1.0,1,20230425107119_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230425107121,WPR23LA164,ACC,04/22/23 00:00:00,2100.0,USA,2023,4,,332739N,1114342W,0.30000001,DAYL,8.0,16.0,29.76,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230425107121_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230425107122,WPR23LA165,ACC,04/24/23 00:00:00,2045.0,USA,2023,4,,374021N,1212859W,0.0,DAYL,10.0,17.0,29.92,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20230425107122_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230425107126,DCA23LA252,ACC,04/22/23 00:00:00,1200.0,USA,2023,4,,039040N,0041032W,0.0,NITE,76.0,0.0,29.92,SERS,0.0,0.0,0.0,0,2,217,2,221.0,Enroute,1.0,1,20230425107126_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230425107132,ERA23LA207,ACC,04/15/23 00:00:00,1911.0,USA,2023,4,Y,355325N,0782910W,1.0,DAYL,4.0,0.0,29.98,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20230425107132_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230426107146,ERA23LA208,ACC,04/26/23 00:00:00,35.0,USA,2023,4,,394438N,0843812W,0.0,DUSK,,0.0,30.110001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,Enroute,1.0,1,20230426107146_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230426107150,CEN23LA166,ACC,04/25/23 00:00:00,0.0,USA,2023,4,,031611N,0894642W,0.0,DAYL,4.0,0.0,30.02,NONE,,,,0,0,1,0,1.0,Enroute,1.0,1,20230426107150_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230426107153,ERA23FA209,ACC,04/26/23 00:00:00,1825.0,USA,2023,4,,335239N,0832524W,13.5,DAYL,4.0,0.0,30.139999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,Approach,1.0,1,20230426107153_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230426107154,WPR23LA168,ACC,04/26/23 00:00:00,100.0,USA,2023,4,,434629N,0117153W,0.0,DAYL,5.0,0.0,30.09,MINR,,,,0,1,0,0,1.0,Takeoff,1.0,1,20230426107154_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230427107155,ERA23LA210,ACC,04/18/23 00:00:00,2320.0,USA,2023,4,,295733N,0812023W,0.0,DAYL,5.0,0.0,30.040001,NONE,0.0,0.0,0.0,0,0,4,0,4.0,Landing,1.0,1,20230427107155_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230427107156,WPR23LA169,ACC,04/27/23 00:00:00,100.0,USA,2023,4,,333132N,1121745W,0.0,DAYL,9.0,0.0,29.790001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230427107156_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230428107163,ERA23LA211,ACC,04/08/23 00:00:00,1500.0,USA,2023,4,,273756N,0803139W,0.0,DAYL,12.0,0.0,30.040001,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20230428107163_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230429107165,WPR23LA170,ACC,04/28/23 00:00:00,2226.0,USA,2023,4,,341235N,1182924W,0.0,DAYL,8.0,0.0,29.92,NONE,,,,0,0,2,0,2.0,Maneuvering,1.0,1,20230429107165_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230429107166,WPR23LA171,ACC,04/29/23 00:00:00,1630.0,USA,2023,4,,331231N,0111372W,25.0,DAYL,,0.0,30.040001,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230429107166_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230430107167,WPR23FA172,ACC,04/30/23 00:00:00,250.0,USA,2023,4,,034743N,1182634W,0.0,NITE,7.0,0.0,29.940001,FATL,,,,1,0,0,0,1.0,Approach,1.0,1,20230430107167_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230430107169,ERA23LA212,ACC,04/28/23 00:00:00,1400.0,USA,2023,4,,038589N,0772734W,0.0,DAYL,10.0,20.0,29.959999,SERS,,0.0,,0,0,3,1,4.0,Takeoff,1.0,1,20230430107169_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230501107170,CEN23FA167,ACC,04/30/23 00:00:00,2200.0,USA,2023,4,,331556N,0933427W,0.0,DAYL,9.0,15.0,29.809999,FATL,,,,1,0,0,0,1.0,Initial Climb,1.0,1,20230501107170_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230501107201,WPR23FA173,ACC,05/01/23 00:00:00,2059.0,USA,2023,5,,341550N,1165122W,1.0,DAYL,6.0,19.0,29.84,FATL,,,,3,0,0,0,3.0,Approach,1.0,1,20230501107201_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230502107202,ERA23LA213,ACC,04/13/23 00:00:00,2000.0,USA,2023,4,,402115N,0795543W,0.0,DAYL,7.0,0.0,29.93,NONE,0.0,0.0,0.0,0,0,2,0,2.0,Landing,1.0,1,20230502107202_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230502107203,WPR23LA174,ACC,05/02/23 00:00:00,115.0,USA,2023,5,,351424N,1203824W,0.0,DAYL,14.0,21.0,29.870001,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230502107203_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230502107204,CEN23LA168,ACC,05/01/23 00:00:00,1845.0,USA,2023,5,,342143N,0895335W,0.0,DAYL,10.0,21.0,29.84,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20230502107204_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230503107306,WPR23LA175,ACC,05/03/23 00:00:00,1415.0,USA,2023,5,,454219N,1084539W,0.0,,7.0,0.0,29.879999,NONE,,,,0,0,1,0,1.0,Enroute,1.0,1,20230503107306_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230503107307,ERA23LA215,ACC,04/24/23 00:00:00,1400.0,USA,2023,4,,034527N,0086515W,0.0,DAYL,11.0,0.0,30.209999,NONE,,0.0,,0,0,1,0,1.0,Landing,1.0,1,20230503107307_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107309,WPR23LA176,ACC,05/02/23 00:00:00,1833.0,USA,2023,5,,342534N,1195029W,0.0,DAYL,5.0,0.0,29.93,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230504107309_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107809,ERA23LA216,ACC,04/27/23 00:00:00,1330.0,USA,2023,4,,041952N,0073720W,0.0,DAYL,9.0,0.0,30.26,NONE,,0.0,,0,0,1,0,1.0,Landing,1.0,1,20230504107809_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107810,CEN23LA169,ACC,05/03/23 00:00:00,113.0,USA,2023,5,,372455N,0097756W,9.1000004,DUSK,7.0,0.0,29.98,NONE,,0.0,,0,0,1,0,1.0,Landing,1.0,1,20230504107810_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107811,CEN23LA170,ACC,04/30/23 00:00:00,1950.0,USA,2023,4,,322841N,0096418W,0.0,DAYL,,0.0,29.889999,NONE,,,,0,0,1,0,1.0,Approach,1.0,1,20230504107811_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107812,CEN23LA171,ACC,05/04/23 00:00:00,0.0,USA,2023,5,,041548N,0096171W,0.0,DAYL,,0.0,29.9,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20230504107812_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107813,CEN23LA172,ACC,05/03/23 00:00:00,1829.0,USA,2023,5,,303441N,0951039W,0.0,DAYL,8.0,0.0,29.959999,SERS,,,,0,0,0,2,2.0,Maneuvering,1.0,1,20230504107813_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230504107814,ERA23LA217,ACC,05/04/23 00:00:00,1715.0,USA,2023,5,,030440N,0086919W,0.0,DAYL,,0.0,30.030001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,Takeoff,1.0,1,20230504107814_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230505109772,WPR23LA177,ACC,05/04/23 00:00:00,135.0,USA,2023,5,,461641N,0119632W,0.5,DAYL,7.0,0.0,29.52,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230505109772_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230505109776,ERA23LA218,ACC,05/05/23 00:00:00,1300.0,USA,2023,5,,353751N,0772353W,0.25,DAYL,,0.0,30.219999,SERS,,,,0,0,0,2,2.0,Approach,1.0,1,20230505109776_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230506114697,CEN23FA173,ACC,05/06/23 00:00:00,2022.0,USA,2023,5,,321814N,0963757W,0.25,DAYL,11.0,0.0,29.950001,FATL,0.0,0.0,0.0,1,0,0,2,3.0,Approach,1.0,1,20230506114697_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230507114698,CEN23FA174,ACC,05/06/23 00:00:00,1535.0,USA,2023,5,,038392N,0105514W,15.0,DAYL,19.0,24.0,29.959999,FATL,,0.0,,4,0,0,0,4.0,Enroute,1.0,1,20230507114698_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114699,ERA23FA219,ACC,05/07/23 00:00:00,2248.0,USA,2023,5,,351333N,0842519W,0.0,DAYL,4.0,0.0,30.059999,FATL,,0.0,,1,0,0,0,1.0,Enroute,1.0,1,20230508114699_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114701,ERA23LA221,ACC,05/05/23 00:00:00,1145.0,USA,2023,5,,345545N,0080521W,0.0,DAYL,3.0,0.0,30.17,NONE,,,,0,0,2,0,2.0,Enroute,1.0,1,20230508114701_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114702,CEN23LA175,ACC,05/04/23 00:00:00,2330.0,USA,2023,5,,441825N,0964921W,0.0,DAYL,6.0,0.0,29.76,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20230508114702_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114703,WPR23LA178,ACC,05/07/23 00:00:00,1940.0,USA,2023,5,,343845N,1065011W,0.0,DAYL,6.0,14.0,30.040001,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20230508114703_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114704,CEN23LA176,ACC,04/28/23 00:00:00,1911.0,USA,2023,4,,313436N,0944236W,1.0,DAYL,7.0,0.0,29.82,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20230508114704_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20230508114705,ERA23LA222,ACC,05/08/23 00:00:00,135.0,USA,2023,5,,285736N,0822147W,1.0,NITE,3.0,0.0,30.129999,SERS,,,,0,0,0,2,2.0,Takeoff,1.0,1,20230508114705_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
