ntsb_no,ev_year,ev_month,latitude,longitude,apt_dist,light_cond,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,aircraft_count,Aircraft_ID,event_key,eng_type,far_part,damage,acft_make,acft_model,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,second_pilot,Environmental issues,Organizational issues,Personnel issues,Fatal_count,Minor_count,None_count,Serious_count,total_person_count,injured_person_count,ground_injury_total
CEN14CA353,2014,7,035447N,1061014W,0.0,DAYL,0.0,30.190001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140710X60552_1,REC,091,SUBS,CESSNA,172N,AIR,N,4.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN14CA355,2014,6,413818N,0824937W,0.0,DAYL,0.0,30.139999,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20140711X04435_1,REC,091,SUBS,CESSNA,182S,AIR,N,,2.0,FIXD,09/13/13 00:00:00,other/unknown,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
CEN14FA356,2014,7,393653N,0086529W,0.0,DAYL,0.0,30.190001,FATL,0.0,0.0,0.0,1,0,0,1,2.0,1.0,1,20140711X24050_1,REC,091,SUBS,MOONEY,M20M,AIR,N,4.0,1.0,RETR,07/13/13 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
ERA14FA337,2014,7,434545N,0704039W,1.0,DAYL,0.0,30.139999,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140712X80421_1,REC,091,SUBS,CULVER,LFA,AIR,N,2.0,1.0,RETR,09/05/13 00:00:00,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR14CA289,2014,7,331424N,1114645W,0.0,DAYL,0.0,29.92,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140713X35903_1,REC,091,SUBS,PIPER,PA 18-150,AIR,N,2.0,1.0,FIXD,05/02/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR14CA290,2014,7,474929N,1222959W,2.0,DAYL,0.0,30.049999,MINR,0.0,0.0,0.0,0,2,2,0,4.0,1.0,1,20140713X41116_1,REC,091,SUBS,BELL,47K,HELI,N,,1.0,FIXD,06/10/14 00:00:00,N,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0
WPR14CA291,2014,7,453412N,1173141W,14.0,DAYL,0.0,0.0,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20140713X42938_1,REC,091,SUBS,DELCONTE EMIDIO J,KITFOX SERIES V,AIR,Y,2.0,1.0,FIXD,07/21/13 00:00:00,other/unknown,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ERA14LA338,2014,7,036841N,0803118W,0.0,DAYL,0.0,30.219999,SERS,0.0,0.0,0.0,0,0,1,1,2.0,1.0,1,20140713X91233_1,REC,091,SUBS,LAWSON RONALD S,EXPLORER,AIR,Y,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
ERA14FA339,2014,7,333353N,0845937W,0.0,DAYL,0.0,30.07,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20140713X00001_1,REC,091,DEST,ALLEN,STEEN SKYBOLT,AIR,Y,2.0,1.0,FIXD,04/08/14 00:00:00,N,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
CEN14LA358,2014,7,474054N,1011421W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140714X05310_1,TP,137,SUBS,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,AIR,N,1.0,1.0,FIXD,05/17/14 00:00:00,N,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA360,2014,7,393634N,1045659W,0.0,DAYL,0.0,30.15,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20140714X22340_1,REC,091,SUBS,ROBINSON HELICOPTER COMPANY,R44 II,HELI,N,4.0,1.0,FIXD,11/13/13 00:00:00,N,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
WPR14CA292,2014,7,391935N,0120750W,1.0,DAYL,18.0,30.25,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140714X53809_1,TJ,091,SUBS,JONKER SAILPLANES (PTY) LTD,JS1-C,GLI,N,,2.0,RETR,09/02/13 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CEN14LA361,2014,7,373930N,0010622W,6166.0,DAYL,0.0,30.18,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140714X53915_1,REC,091,SUBS,PIPER,PA 18-150,AIR,N,2.0,1.0,FIXD,03/19/14 00:00:00,N,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA362,2014,7,443831N,0881257W,0.0,DAYL,0.0,29.969999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140715X74952_1,REC,091,SUBS,AERONCA,65CA,AIR,N,2.0,1.0,FIXD,09/11/13 00:00:00,N,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ERA14LA341,2014,7,325619N,0844147W,0.0,DAYL,14.0,30.02,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20140715X03128_1,other/unknown,other/unknown,UNK,other/unknown,other/unknown,other/unknown,other/unknown,,2.0,other/unknown,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPR14CA293,2014,7,039857N,1212815W,0.0,DAYL,0.0,30.040001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140715X14629_1,REC,091,SUBS,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,AIR,N,1.0,1.0,FIXD,02/01/14 00:00:00,N,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA364,2014,7,003795N,1074514W,6253.0,DAYL,0.0,30.35,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140715X15139_1,REC,091,SUBS,MOONEY AIRPLANE CO INC,M20TN,AIR,N,4.0,1.0,RETR,06/29/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA365,2014,7,412627N,0009090W,0.0,DAYL,0.0,0.0,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20140715X75012_1,REC,091,SUBS,CESSNA,182A,AIR,N,,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN14CA366,2014,7,484640N,0974018W,0.0,DAYL,0.0,29.799999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140716X51640_1,TP,137,SUBS,AIR TRACTOR INC,AT 502B,AIR,N,,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR14CA294,2014,7,434643N,1165519W,0.0,DAYL,0.0,30.02,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20140716X62540_1,TP,137,SUBS,THRUSH AIRCRAFT INC,S2RHG T65,AIR,N,1.0,1.0,FIXD,02/27/14 00:00:00,N,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN14CA368,2014,7,047111N,0088336W,0.0,DAYL,31.0,29.790001,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20140716X62951_1,REC,091,SUBS,MCKENZIE DOUGLAS E,STOL CH750,AIR,Y,2.0,1.0,FIXD,10/04/13 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ERA14FA343,2014,7,263613N,0821338W,0.0,DAYL,30.0,29.98,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140716X94855_1,REC,091,SUBS,PIPER,PA-32R-301T,AIR,N,6.0,1.0,RETR,other/unknown,N,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN14FA369,2014,7,035649N,1041523W,0.0,NITE,0.0,30.030001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20140717X70001_1,TS,091,DEST,AGUSTA SPA,A109E,HELI,N,,2.0,FIXD,07/04/14 00:00:00,N,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
CEN14CA370,2014,7,433947N,0841541W,0.0,DAYL,0.0,29.950001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140717X83457_1,REC,091,SUBS,CESSNA,120,AIR,N,3.0,1.0,FIXD,12/10/13 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14LA372,2014,7,293745N,0096335W,1.0,DAYL,0.0,30.059999,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140717X31349_1,TJ,091,SUBS,JONKER SAILPLANES (PTY) LTD,JS1-C,GLI,N,1.0,1.0,RETR,11/04/13 00:00:00,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN14LA373,2014,7,031527N,1073656W,1.0,DAYL,0.0,30.040001,SERS,0.0,0.0,0.0,0,0,1,1,2.0,1.0,1,20140717X54138_1,REC,091,SUBS,GARRAMONE MIKE A,VIXEN,AIR,Y,2.0,1.0,FIXD,06/10/14 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
CEN14LA374,2014,7,394540N,0871337W,0.0,DAYL,0.0,30.030001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140717X83755_1,REC,091,SUBS,CESSNA,172N,AIR,N,4.0,1.0,FIXD,02/13/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR14CA295,2014,7,034516N,0011829W,0.0,DAYL,0.0,29.969999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140717X31235_1,REC,091,SUBS,CESSNA,R182,AIR,N,4.0,1.0,RETR,06/18/14 00:00:00,Y,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN14LA375,2014,7,395114N,0954347W,31.0,DAYL,0.0,30.09,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140718X25106_1,REC,091,SUBS,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,AIR,N,1.0,1.0,FIXD,02/04/14 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR14CA296,2014,7,371743N,1203156W,0.0,DAYL,0.0,29.950001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140718X32909_1,REC,137,SUBS,BELL,47G 2A,HELI,N,2.0,1.0,FIXD,07/14/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
WPR14LA298,2014,7,047190N,0011980W,0.0,DAYL,0.0,29.790001,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20140718X52044_1,REC,091,SUBS,PIPER,PA 30,AIR,N,4.0,2.0,RETR,other/unknown,N,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
CEN14LA376,2014,7,039126N,0992726W,0.0,NDRK,0.0,30.1,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140718X64536_1,TP,091,SUBS,AIR TRACTOR INC,AT 401B,AIR,N,1.0,1.0,FIXD,12/30/13 00:00:00,N,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR14LA300,2014,7,034950N,1173435W,0.0,DAYL,0.0,29.93,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140719X22302_1,REC,091,SUBS,LUSCOMBE,8A,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ERA14FA345,2014,7,044162N,0735657W,1.0,DAYL,0.0,30.280001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20140719X24057_1,REC,091,DEST,MOONEY,M20F,AIR,N,4.0,1.0,RETR,01/30/14 00:00:00,N,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
WPR14CA301,2014,7,451018N,1224527W,1.0,DAYL,0.0,30.110001,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20140719X51922_1,REC,091,SUBS,ERCOUPE,415 C,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
CEN14FA377,2014,7,032636N,1002359W,0.0,DAYL,18.0,30.09,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140720X25940_1,REC,091,SUBS,ODEN WELDON PAT,KITFOX IV SPEEDSTER,AIR,Y,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR14FA302,2014,7,036330N,0113150W,0.0,DAYL,24.0,29.92,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20140720X30534_1,REC,091,DEST,CESSNA,172K,AIR,N,4.0,1.0,FIXD,07/16/14 00:00:00,N,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
WPR14FA303,2014,7,345427N,1115144W,5.0,DAYL,0.0,30.139999,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20140721X04532_1,REC,091,DEST,CESSNA,182L,AIR,N,4.0,1.0,FIXD,02/07/14 00:00:00,N,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
CEN14LA379,2014,7,314033N,0091504W,0.0,DAYL,0.0,30.0,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140721X21112_1,REC,091,SUBS,KOLB,MARK III,AIR,Y,2.0,1.0,FIXD,other/unknown,N,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ERA14LA346,2014,7,252617N,0080120W,0.0,DAYL,0.0,30.040001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140721X23027_1,REC,091,DEST,CESSNA,172N,AIR,N,4.0,1.0,FIXD,06/04/14 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ANC14LA055,2014,7,612453N,1481913W,0.0,DAYL,0.0,29.65,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140721X41647_1,REC,091,SUBS,PIPER,PA-18-150,AIR,N,2.0,1.0,FIXD,03/15/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA380,2014,7,335651N,0983658W,0.0,DAYL,0.0,30.040001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140721X54904_1,REC,091,SUBS,DANTONIO,404,AIR,Y,1.0,1.0,FIXD,12/08/13 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR14LA305,2014,7,464331N,1102510W,0.0,DAYL,10.0,0.0,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140721X24710_1,REC,091,SUBS,CESSNA,150M,AIR,N,2.0,1.0,FIXD,08/01/13 00:00:00,N,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR14CA306,2014,7,482510N,1222515W,0.0,DAYL,0.0,30.040001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140721X25334_1,REC,091,SUBS,BOSCO DON,SEAREY,AIR,Y,2.0,1.0,RETR,10/02/13 00:00:00,other/unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN14CA381,2014,7,395037N,0855349W,0.0,DAYL,0.0,30.1,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140722X81231_1,REC,091,SUBS,CESSNA,150D,AIR,N,,1.0,FIXD,02/01/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA383,2014,7,384158N,0902811W,0.0,DAYL,0.0,0.0,MINR,0.0,0.0,0.0,0,1,1,0,2.0,1.0,1,20140722X10953_1,REC,091,SUBS,PIPER,PA 28-140,AIR,N,4.0,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
ERA14LA347,2014,7,042250N,0071410W,0.0,DAYL,0.0,30.23,SERS,0.0,0.0,0.0,0,0,4,3,7.0,1.0,1,20140722X24951_1,NONE,091,MINR,COLT BALLOONS,160A,BALL,N,9.0,1.0,FIXD,05/28/14 00:00:00,N,2.0,1.0,3.0,0.0,0.0,4.0,3.0,7.0,3.0,0.0
WPR14LA307,2014,7,471940N,1221336W,0.0,DAYL,0.0,30.049999,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20140722X35729_1,REC,091,SUBS,PIPER,PA 46 350P,AIR,N,,1.0,RETR,08/20/13 00:00:00,N,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
ERA14CA348,2014,7,028334N,0080543W,0.0,DAYL,0.0,30.059999,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20140722X52311_1,REC,091,SUBS,SCHWEIZER,269C,HELI,N,2.0,1.0,FIXD,07/15/14 00:00:00,Y,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
WPR14LA308,2014,7,048140N,0121550W,0.0,DAYL,0.0,30.07,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140722X53457_1,TS,133,SUBS,MDHI,369D,HELI,N,5.0,1.0,FIXD,05/14/14 00:00:00,N,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CEN14CA386,2014,7,345841N,0010600W,0.0,DAYL,23.0,30.15,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140722X62841_1,REC,091,SUBS,BLACK CHRISTOPHER,SPARROW SPORT SPEC,AIR,Y,1.0,1.0,FIXD,10/15/13 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA14CA349,2014,7,351113N,0835235W,1.0,DAYL,0.0,30.129999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140723X73519_1,REC,091,SUBS,PEKOLA JAMES W,RIDGE RUNNER III,AIR,Y,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14LA387,2014,7,004339N,0834818W,0.0,DAYL,0.0,30.09,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20140723X01838_1,REC,091,SUBS,AERONCA,11AC,AIR,N,2.0,1.0,FIXD,04/12/14 00:00:00,Y,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
ERA14FA350,2014,7,302647N,0872614W,0.0,DAYL,0.0,30.049999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20140723X03322_1,REC,091,SUBS,WILDERODER,GREAT LAKES 2TIA,AIR,Y,2.0,1.0,FIXD,03/15/14 00:00:00,N,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA14LA351,2014,7,403010N,0765414W,0.0,DUSK,0.0,30.07,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140723X30157_1,REC,091,SUBS,SILER RONALD E,ULTRASTAR,AIR,N,1.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ERA14CA352,2014,7,414113N,0695927W,0.0,DAYL,0.0,30.15,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140724X85239_1,REC,091,SUBS,CESSNA,172M,AIR,N,4.0,1.0,FIXD,04/15/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA14CA353,2014,7,335825N,0835727W,0.0,DAYL,0.0,30.059999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140724X94756_1,REC,091,SUBS,JANNAKOS GREGORY P,ZODIAC 601 HDS,AIR,Y,2.0,1.0,FIXD,05/14/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA14LA355,2014,7,261441N,0080622W,0.0,NITE,0.0,30.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140724X43404_1,REC,091,SUBS,PIPISTREL,ALPHA TRAINER,AIR,N,2.0,1.0,FIXD,02/19/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ERA14LA358,2014,7,041846N,0080104W,0.0,DAYL,0.0,30.129999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20140725X61004_1,REC,091,SUBS,WINDER ROBERT S,VP1,AIR,Y,1.0,1.0,FIXD,07/18/14 00:00:00,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
WPR14LA312,2014,7,393857N,1194227W,0.0,DAYL,0.0,30.190001,MINR,0.0,2.0,0.0,0,1,1,0,4.0,1.0,1,20140726X44859_1,REC,091,DEST,ROSCHER FREDERICK,THUNDER MUSTANG,AIR,Y,2.0,1.0,RETR,02/22/14 00:00:00,N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0
WPR14LA313,2014,7,355651N,1145118W,0.0,DAYL,19.0,29.860001,NONE,0.0,0.0,0.0,0,0,9,0,9.0,2.0,1,20140726X45400_1,TS,135,SUBS,EUROCOPTER,EC 130 B4,HELI,N,8.0,1.0,FIXD,07/25/14 00:00:00,N,0.0,0.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0
WPR14LA313,2014,7,355651N,1145118W,0.0,DAYL,19.0,29.860001,NONE,0.0,0.0,0.0,0,0,9,0,9.0,2.0,2,20140726X45400_2,TP,135,MINR,DEHAVILLAND,DHC 6 300,AIR,N,,2.0,FIXD,other/unknown,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR14CA314,2014,7,451722N,1153521W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140726X52235_1,REC,091,SUBS,CESSNA,182Q,AIR,N,4.0,1.0,FIXD,05/01/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA14LA360,2014,7,033280N,0845156W,1.0,DAYL,0.0,30.040001,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20140726X91719_1,REC,091,SUBS,RYAN AERONAUTICAL,ST3KR,AIR,N,2.0,1.0,FIXD,06/01/14 00:00:00,N,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
ERA14LA361,2014,7,344935N,0801429W,0.0,DAYL,0.0,29.98,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140726X03559_1,TS,137,SUBS,HILLER,UH 12E,HELI,N,3.0,1.0,FIXD,06/18/14 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14FA389,2014,7,041226N,0833822W,18.0,NITE,0.0,29.82,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20140727X44029_1,REC,091,DEST,FEDERSEN WALTER,LANCAIR IVP,AIR,Y,2.0,1.0,FIXD,06/03/14 00:00:00,N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA14LA362,2014,7,002742N,0822655W,0.0,DAYL,0.0,30.1,FATL,2.0,0.0,0.0,0,0,2,0,4.0,1.0,1,20140727X14613_1,REC,091,SUBS,PIPER,PA28,AIR,N,4.0,1.0,FIXD,02/17/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
CEN14CA392,2014,7,435838N,1025854W,0.0,DAYL,0.0,29.940001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140728X50351_1,REC,091,SUBS,BELLANCA,7GCBC,AIR,N,,1.0,FIXD,other/unknown,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN14LA393,2014,7,381721N,1042948W,3.0,DAYL,0.0,30.299999,SERS,0.0,0.0,0.0,0,0,1,1,2.0,1.0,1,20140728X53805_1,REC,091,SUBS,BEECH,35-C33A,AIR,N,4.0,1.0,RETR,11/08/13 00:00:00,N,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
ERA14CA364,2014,7,041358N,0703225W,0.0,DAYL,0.0,30.280001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140728X73636_1,REC,091,SUBS,CESSNA,177B,AIR,N,,1.0,FIXD,02/11/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR14FA316,2014,7,433859N,1162550W,0.0,DAYL,0.0,30.23,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20140729X95802_1,REC,091,SUBS,MEYER,LEGACY,AIR,Y,2.0,1.0,RETR,09/08/13 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR14CA317,2014,7,423434N,0114810W,0.0,DAYL,0.0,30.17,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140729X00655_1,TP,137,SUBS,AIR TRACTOR INC,AT 802A,AIR,N,1.0,1.0,FIXD,07/15/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA14CA365,2014,7,344958N,0832435W,0.0,DAYL,19.0,29.93,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20140729X45837_1,REC,091,SUBS,CESSNA,182B,AIR,N,4.0,1.0,FIXD,09/25/13 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR14CA319,2014,7,362136N,1211836W,0.0,DAWN,0.0,29.969999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140729X65655_1,TS,137,SUBS,BELL,206B,HELI,N,1.0,1.0,FIXD,06/06/14 00:00:00,N,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14CA395,2014,7,040461N,0097440W,5728.0,DAYL,0.0,30.139999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20140730X40624_1,REC,137,SUBS,CESSNA,A188B,AIR,N,1.0,1.0,FIXD,other/unknown,N,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN14FA396,2014,7,004441N,0883328W,0.0,DAYL,0.0,30.02,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20140730X01205_1,REC,091,SUBS,RENDER,RV 9A,AIR,Y,2.0,1.0,FIXD,06/16/14 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
